lat,xnagb,xnage,xnagd,xnagf,xnagg,xmzke,xmzkg,xmzkh,xmzkb,xmzkc,pi_ctrl,pi_forc,LGM_forc
-85.0,-57.23481750488281,-57.37425231933594,-57.83192443847656,-58.06916809082031,-58.36260986328125,-67.98716735839844,-67.96926879882812,-68.23362731933594,-68.79338073730469,-68.2978515625,-57.304534912109375,-58.08790079752604,-68.0633544921875
-75.0,-49.19615173339844,-49.301116943359375,-49.693756103515625,-50.06169128417969,-49.61619567871094,-51.44207763671875,-51.338531494140625,-51.75526428222656,-52.56480407714844,-51.62467956542969,-49.248634338378906,-49.790547688802086,-51.51195780436198
-65.0,-21.16998291015625,-21.2244873046875,-21.36676025390625,-21.54132080078125,-21.451385498046875,-22.722686767578125,-22.329010009765625,-22.90301513671875,-24.691329956054688,-22.4764404296875,-21.197235107421875,-21.453155517578125,-22.651570638020832
-55.0,-11.174102783203125,-11.24432373046875,-11.34112548828125,-11.3507080078125,-11.306854248046875,-10.19879150390625,-9.897186279296875,-10.361480712890625,-11.016357421875,-10.1973876953125,-11.209213256835938,-11.332895914713541,-10.152486165364584
-45.0,-5.032958984375,-4.9635009765625,-4.928466796875,-4.800933837890625,-4.802398681640625,-2.5782470703125,-2.17742919921875,-2.443939208984375,-2.2342529296875,-2.571075439453125,-4.99822998046875,-4.84393310546875,-2.399871826171875
-35.0,2.93505859375,2.90264892578125,2.968597412109375,3.10546875,3.162445068359375,5.919281005859375,5.88983154296875,5.91796875,6.60296630859375,5.666351318359375,2.918853759765625,3.0788370768229165,5.909027099609375
-25.0,7.569580078125,7.4228515625,7.365234375,7.552642822265625,7.503814697265625,10.594390869140625,10.32281494140625,10.341461181640625,11.19903564453125,10.066558837890625,7.4962158203125,7.473897298177083,10.4195556640625
-15.0,10.646087646484375,10.34765625,10.60394287109375,10.518341064453125,10.564117431640625,13.406097412109375,13.15179443359375,13.1959228515625,13.913330078125,13.032989501953125,10.496871948242188,10.5621337890625,13.251271565755209
-5.0,13.046112060546875,12.8538818359375,13.064117431640625,12.90869140625,12.96600341796875,15.607452392578125,15.34564208984375,15.2557373046875,16.083984375,15.131500244140625,12.949996948242188,12.979604085286459,15.402943929036459
5.0,13.532958984375,13.356048583984375,13.51275634765625,13.31903076171875,13.456085205078125,16.06280517578125,15.95001220703125,15.759613037109375,16.713623046875,15.716766357421875,13.444503784179688,13.429290771484375,15.924143473307291
15.0,13.084075927734375,12.75921630859375,12.901336669921875,12.91949462890625,12.786285400390625,15.20843505859375,15.04412841796875,14.974151611328125,15.885498046875,14.965179443359375,12.921646118164062,12.869038899739584,15.075571695963541
25.0,9.150848388671875,9.30487060546875,9.1558837890625,9.3052978515625,9.2255859375,11.284393310546875,11.2308349609375,11.34130859375,11.72943115234375,11.262451171875,9.227859497070312,9.228922526041666,11.285512288411459
35.0,0.511962890625,0.7269287109375,0.446685791015625,0.71697998046875,0.704345703125,-0.075103759765625,-0.040313720703125,0.344696044921875,-0.30078125,0.506927490234375,0.61944580078125,0.6226704915364584,0.07642618815104167
45.0,-6.09051513671875,-5.512359619140625,-5.749237060546875,-5.7325439453125,-5.73834228515625,-9.558624267578125,-9.3984375,-9.188568115234375,-10.43060302734375,-9.307525634765625,-5.8014373779296875,-5.740041097005208,-9.381876627604166
55.0,-12.82012939453125,-12.18511962890625,-12.3519287109375,-12.435516357421875,-12.441253662109375,-22.080352783203125,-21.847930908203125,-21.431365966796875,-22.578033447265625,-21.595458984375,-12.50262451171875,-12.409566243489584,-21.786549886067707
65.0,-21.7548828125,-21.482666015625,-21.3563232421875,-21.478729248046875,-21.606781005859375,-32.46177673339844,-32.902862548828125,-31.827438354492188,-33.999542236328125,-31.433395385742188,-21.6187744140625,-21.480611165364582,-32.397359212239586
75.0,-29.067626953125,-28.998077392578125,-28.6826171875,-29.023193359375,-29.171051025390625,-42.77738952636719,-41.84992980957031,-41.76875305175781,-44.53965759277344,-40.94413757324219,-29.032852172851562,-28.958953857421875,-42.13202412923177
85.0,-33.46321105957031,-34.040008544921875,-33.533477783203125,-33.92500305175781,-34.46002197265625,-44.08799743652344,-43.196563720703125,-44.01641845703125,-46.56315612792969,-42.75785827636719,-33.751609802246094,-33.97283426920573,-43.7669932047526
